picture_id,picture_title,genres,ratings,picture_logo
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,2.5,"/media/Last Airbender, The (2010)"
78903,State of Siege (État de siège) (1972),Drama|Thriller,5,/media/State of Siege (État de siège) (1972)
78967,"Island of Dr. Moreau, The (1977)",Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller,3.75,"/media/Island of Dr. Moreau, The (1977)"
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,3.5,/media/Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004)
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,2.5,/media/South Park: Imaginationland (2008)
79029,Kurt Cobain About a Son (2006),Documentary|Musical,3.4285714286,/media/Kurt Cobain About a Son (2006)
79057,Predators (2010),Action|Sci-Fi|Thriller,5,/media/Predators (2010)
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,4.5,/media/Despicable Me (2010)
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2.5,/media/Inception (2010)
79134,Grown Ups (2010),Comedy,3.9615384615,/media/Grown Ups (2010)
79136,Thirst (2008),Drama,3.25,/media/Thirst (2008)
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,3.5,"/media/Sorcerer's Apprentice, The (2010)"
79163,Swedish Auto (2006),Drama|Romance,4,/media/Swedish Auto (2006)
79185,Knight and Day (2010),Action|Comedy|Romance,3.5,/media/Knight and Day (2010)
79203,Nightwatching (2007),Drama|Mystery,2.75,/media/Nightwatching (2007)
79224,"Karate Kid, The (2010)",Action|Children|Drama,3.5,"/media/Karate Kid, The (2010)"
79242,"Kids Are All Right, The (2010)",Comedy|Drama,4.5,"/media/Kids Are All Right, The (2010)"
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,3.5,"/media/Serbian Film, A (Srpski film) (2010)"
79259,Cherrybomb (2009),Drama|Thriller,3,/media/Cherrybomb (2009)
79274,Batman: Under the Red Hood (2010),Action|Animation,2.75,/media/Batman: Under the Red Hood (2010)
79293,Salt (2010),Action|Thriller,3,/media/Salt (2010)
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,4.5,"/media/No. 1 Ladies' Detective Agency, The (2008)"
79318,Winnebago Man (2009),Comedy|Documentary,4,/media/Winnebago Man (2009)
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,3,/media/Mr. Nobody (2009)
79428,Dinner for Schmucks (2010),Comedy,3.5,/media/Dinner for Schmucks (2010)
79469,"Northerners, The (De noorderlingen) (1992)",Comedy,0.5,"/media/Northerners, The (De noorderlingen) (1992)"
79553,Ip Man 2 (2010),Action,3.125,/media/Ip Man 2 (2010)
79588,Charlie St. Cloud (2010),Drama|Fantasy|Romance,3.976744186,/media/Charlie St. Cloud (2010)
79590,"Rebound, The (2009)",Comedy|Romance,3.7647058824,"/media/Rebound, The (2009)"
79592,"Other Guys, The (2010)",Action|Comedy,3.6785714286,"/media/Other Guys, The (2010)"
79677,"Two Escobars, The (2010)",Crime|Documentary,2.5,"/media/Two Escobars, The (2010)"
79686,All Tomorrow's Parties (2009),Documentary|Musical,5,/media/All Tomorrow's Parties (2009)
79695,"Expendables, The (2010)",Action|Adventure|Thriller,2.5,"/media/Expendables, The (2010)"
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,4.5,/media/Scott Pilgrim vs. the World (2010)
79720,Animal Kingdom (2010),Crime|Drama,3.75,/media/Animal Kingdom (2010)
79796,Centurion (2010),Action|Adventure|Drama|Thriller|War,2,/media/Centurion (2010)
79824,Babies (Bébé(s)) (2010),Documentary,4.5,/media/Babies (Bébé(s)) (2010)
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,2,/media/Heartless (2009)
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,4,/media/Piranha (Piranha 3D) (2010)
79946,"Joneses, The (2009)",Comedy|Drama,5,"/media/Joneses, The (2009)"
80026,Tekken (2010),Action|Sci-Fi,3.25,/media/Tekken (2010)
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,1.5,/media/Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989)
80126,"American, The (2010)",Drama|Thriller,4.5,"/media/American, The (2010)"
80166,"Switch, The (2010)",Comedy|Romance,3.25,"/media/Switch, The (2010)"
80185,GasLand (2010),Documentary,5,/media/GasLand (2010)
80217,Hated (1994),Documentary,1,/media/Hated (1994)
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,3.25,/media/Machete (2010)
80241,Going the Distance (2010),Comedy|Romance,2,/media/Going the Distance (2010)
80346,"Song to Remember, A (1945)",Drama,4,"/media/Song to Remember, A (1945)"
80350,Vampires Suck (2010),Comedy,3.1,/media/Vampires Suck (2010)
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,3.25,/media/Resident Evil: Afterlife (2010)
80463,"Social Network, The (2010)",Drama,3.95,"/media/Social Network, The (2010)"
80489,"Town, The (2010)",Crime|Drama|Thriller,3,"/media/Town, The (2010)"
80549,Easy A (2010),Comedy|Romance,3.5,/media/Easy A (2010)
80551,Eat Pray Love (2010),Drama|Romance,3.5,/media/Eat Pray Love (2010)
80553,Howl (2010),Drama,4,/media/Howl (2010)
80572,I'm Still Here (2010),Comedy|Drama,3.75,/media/I'm Still Here (2010)
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,4,"/media/Patrik Age 1.5 (Patrik 1,5) (2008)"
80586,Flipped (2010),Comedy|Drama|Romance,2.5,/media/Flipped (2010)
80590,Wall Street: Money Never Sleeps (2010),Drama,3.75,/media/Wall Street: Money Never Sleeps (2010)
80599,Buster Keaton: A Hard Act to Follow (1987),Documentary,3.3333333333,/media/Buster Keaton: A Hard Act to Follow (1987)
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,3,/media/Legend of the Guardians: The Owls of Ga'Hoole (2010)
80693,It's Kind of a Funny Story (2010),Comedy|Drama,4.0277777778,/media/It's Kind of a Funny Story (2010)
80717,Voyeur (Abel) (1986),Comedy,3.5,/media/Voyeur (Abel) (1986)
80727,Middle Men (2009),Comedy|Crime|Drama,3,/media/Middle Men (2009)
80736,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller,4,"/media/Poughkeepsie Tapes, The (2007)"
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,2.75,/media/Alice in Wonderland (1933)
80831,Let Me In (2010),Drama|Horror|Mystery,2.8,/media/Let Me In (2010)
80839,Secretariat (2010),Adventure|Drama,3.6304347826,/media/Secretariat (2010)
80844,Lake Mungo (2008),Drama|Mystery|Thriller,4,/media/Lake Mungo (2008)
80846,Devil (2010),Horror|Mystery|Thriller,3.7794117647,/media/Devil (2010)
80858,You Again (2010),Comedy,3.5,/media/You Again (2010)
80860,Life as We Know It (2010),Comedy|Romance,2.5,/media/Life as We Know It (2010)
80862,Catfish (2010),Documentary|Mystery,3,/media/Catfish (2010)
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,2.7,/media/You Will Meet a Tall Dark Stranger (2010)
80906,Inside Job (2010),Documentary,4.25,/media/Inside Job (2010)
80917,Monsters (2010),Drama|Sci-Fi,4.1666666667,/media/Monsters (2010)
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,4,/media/Never Let Me Go (2010)
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,4,"/media/Illusionist, The (L'illusionniste) (2010)"
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),Comedy|Crime|Romance,3.9242424242,/media/Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969)
81083,Kaboom (2010),Comedy|Sci-Fi,3.925,/media/Kaboom (2010)
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,3.6666666667,/media/Rubber (2010)
81138,7 Days (Les 7 jours du talion) (2010),Thriller,0.5,/media/7 Days (Les 7 jours du talion) (2010)
81156,Jackass 3D (2010),Action|Comedy|Documentary,3,/media/Jackass 3D (2010)
81158,Restrepo (2010),Documentary|War,4.1363636364,/media/Restrepo (2010)
81191,Waiting for 'Superman' (2010),Documentary,3,/media/Waiting for 'Superman' (2010)
81229,Red (2010),Action|Comedy,2.5,/media/Red (2010)
81417,Paranormal Activity 2 (2010),Horror|IMAX,3,/media/Paranormal Activity 2 (2010)
81512,Hereafter (2010),Drama|Fantasy,3.5,/media/Hereafter (2010)
81516,Black Death (2010),Adventure|Drama|Horror|Mystery,1.5,/media/Black Death (2010)
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,1.375,/media/Saw VII 3D - The Final Chapter (2010)
81537,Due Date (2010),Comedy,3.5,/media/Due Date (2010)
81562,127 Hours (2010),Adventure|Drama|Thriller,3.5,/media/127 Hours (2010)
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,2.8333333333,/media/Megamind (2010)
81591,Black Swan (2010),Drama|Thriller,3.625,/media/Black Swan (2010)
81641,Fair Game (2010),Drama|Thriller,2.5,/media/Fair Game (2010)
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),Action|Sci-Fi,2.4285714286,/media/1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982)
81782,Unstoppable (2010),Action|Drama|Thriller,4,/media/Unstoppable (2010)
81784,Morning Glory (2010),Comedy|Drama|Romance,2.75,/media/Morning Glory (2010)
81786,Certified Copy (Copie conforme) (2010),Drama,3.8409090909,/media/Certified Copy (Copie conforme) (2010)
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,2.8846153846,"/media/Next Three Days, The (2010)"
81819,Biutiful (2010),Drama,3.5,/media/Biutiful (2010)
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,3.25,"/media/First Beautiful Thing, The (La prima cosa bella) (2010)"
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,4.1666666667,/media/Harry Potter and the Deathly Hallows: Part 1 (2010)
81845,"King's Speech, The (2010)",Drama,3,"/media/King's Speech, The (2010)"
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,5,/media/Tangled (2010)
81898,"Agony and the Ecstasy of Phil Spector, The (2009)",Documentary,3.875,"/media/Agony and the Ecstasy of Phil Spector, The (2009)"
81910,"Art of the Steal, The (2009)",Documentary,2.3333333333,"/media/Art of the Steal, The (2009)"
81932,"Fighter, The (2010)",Drama,1.75,"/media/Fighter, The (2010)"
81949,"Romantics, The (2010)",Comedy|Drama|Romance,3.5,"/media/Romantics, The (2010)"
82035,Cocaine Cowboys II: Hustlin' With the Godmother (2008),Crime|Documentary,3,/media/Cocaine Cowboys II: Hustlin' With the Godmother (2008)
82037,"Tillman Story, The (2010)",Documentary,1,"/media/Tillman Story, The (2010)"
82041,"Loved Ones, The (2009)",Horror,3.5,"/media/Loved Ones, The (2009)"
82093,London Boulevard (2010),Crime|Romance,3.75,/media/London Boulevard (2010)
82095,Skyline (2010),Sci-Fi|Thriller,3.875,/media/Skyline (2010)
82150,Bunny and the Bull (2009),Adventure|Comedy|Drama,2,/media/Bunny and the Bull (2009)
82152,Beastly (2011),Drama|Fantasy|Romance,1,/media/Beastly (2011)
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,3.5,/media/Love and Other Drugs (2010)
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,5,"/media/Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)"
82173,Tiny Furniture (2010),Comedy,4,/media/Tiny Furniture (2010)
82202,"Tourist, The (2010)",Drama|Thriller,4,"/media/Tourist, The (2010)"
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,2.1875,/media/Rare Exports: A Christmas Tale (Rare Exports) (2010)
82313,Nightfall (1957),Crime|Drama|Film-Noir,5,/media/Nightfall (1957)
82378,All Good Things (2010),Drama|Mystery|Thriller,3.5,/media/All Good Things (2010)
82459,True Grit (2010),Western,2.5,/media/True Grit (2010)
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,5,/media/Tron: Legacy (2010)
82463,Another Year (2010),Drama,3,/media/Another Year (2010)
82499,How Do You Know (2010),Comedy|Drama|Romance,4,/media/How Do You Know (2010)
82527,Barney's Version (2010),Drama,3.5,/media/Barney's Version (2010)
82534,"Company Men, The (2010)",Drama,2.3125,"/media/Company Men, The (2010)"
82608,Zerophilia (2005),Comedy|Romance,3.75,/media/Zerophilia (2005)
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,4,/media/I Saw the Devil (Akmareul boatda) (2010)
82852,Little Fockers (2010),Comedy,4.5,/media/Little Fockers (2010)
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,2.25,/media/Gulliver's Travels (2010)
82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",Comedy|Drama|War,4,"/media/Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)"
82934,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",Documentary,3.5,"/media/Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)"
83086,Burlesque (2010),Drama|Musical|Romance,4,/media/Burlesque (2010)
83096,"Haunted House, The (1921)",Comedy,3.8157894737,"/media/Haunted House, The (1921)"
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,4,"/media/Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)"
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,3.5,/media/Tucker & Dale vs Evil (2010)
83177,Yogi Bear (2010),Children|Comedy,3.75,/media/Yogi Bear (2010)
83270,Made in Dagenham (2010),Comedy|Drama,4,/media/Made in Dagenham (2010)
83293,Waste Land (2010),Documentary,3.5,/media/Waste Land (2010)
83318,"Goat, The (1921)",Comedy,1,"/media/Goat, The (1921)"
83322,"Boat, The (1921)",Comedy,2.9375,"/media/Boat, The (1921)"
83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),Documentary,3.5,/media/Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010)
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,2.5,"/media/Green Hornet, The (2011)"
83359,"Play House, The (1921)",Comedy,5,"/media/Play House, The (1921)"
83361,"Paleface, The (1922)",Comedy,3.5,"/media/Paleface, The (1922)"
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,3.5,"/media/Warrior's Way, The (2010)"
83411,Cops (1922),Comedy,3,/media/Cops (1922)
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,1.5,/media/Season of the Witch (2011)
83506,Ricky Gervais Live 4: Science (2010),Comedy,4,/media/Ricky Gervais Live 4: Science (2010)
83603,Fern flowers (Fleur de fougère) (1949),Animation,2.8125,/media/Fern flowers (Fleur de fougère) (1949)
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,4.1,/media/Cowboys & Aliens (2011)
83803,Day & Night (2010),Animation|Children,4,/media/Day & Night (2010)
83827,Marwencol (2010),Documentary,3.7142857143,/media/Marwencol (2010)
83829,Scorpio Rising (1964),(no genres listed),2.5,/media/Scorpio Rising (1964)
83910,"Dilemma, The (2011)",Comedy|Drama,4.25,"/media/Dilemma, The (2011)"
83976,"Trip, The (2010)",Comedy|Drama,3.2916666667,"/media/Trip, The (2010)"
84098,Phone Call from a Stranger (1952),Drama,3.5,/media/Phone Call from a Stranger (1952)
84116,Poetry (Shi) (2010),Drama,3.5,/media/Poetry (Shi) (2010)
84152,Limitless (2011),Sci-Fi|Thriller,2.7,/media/Limitless (2011)
84154,Transcendent Man (2009),Documentary,2.75,/media/Transcendent Man (2009)
84160,Wishful Drinking (2010),Documentary,2.6666666667,/media/Wishful Drinking (2010)
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,2.3125,/media/Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)
84236,"White Stripes Under Great White Northern Lights, The (2009)",Documentary,4,"/media/White Stripes Under Great White Northern Lights, The (2009)"
84304,What Women Want (a.k.a. I Know a Woman's Heart) (2011),Comedy|Romance,4,/media/What Women Want (a.k.a. I Know a Woman's Heart) (2011)
84312,Home Alone 4 (2002),Children|Comedy|Crime,2.5,/media/Home Alone 4 (2002)
84374,No Strings Attached (2011),Comedy|Romance,4,/media/No Strings Attached (2011)
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,4.1,"/media/Lincoln Lawyer, The (2011)"
84395,"Rite, The (2011)",Drama|Horror|Thriller,2.6666666667,"/media/Rite, The (2011)"
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,4.5,/media/All-Star Superman (2011)
84506,Silent Souls (Ovsyanki) (2010),Drama,1.5,/media/Silent Souls (Ovsyanki) (2010)
84601,Unknown (2011),Drama|Mystery|Thriller,1,/media/Unknown (2011)
84615,Cedar Rapids (2011),Comedy,3.5,/media/Cedar Rapids (2011)
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,3.625,/media/Gnomeo & Juliet (2011)
84696,Burke and Hare (2010),Comedy|Thriller,4.0208333333,/media/Burke and Hare (2010)
84772,Paul (2011),Adventure|Comedy|Sci-Fi,3.75,/media/Paul (2011)
84844,Brother 2 (Brat 2) (2000),Crime|Drama,2.1666666667,/media/Brother 2 (Brat 2) (2000)
84847,Emma (2009),Comedy|Drama|Romance,2.5,/media/Emma (2009)
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,3.5,/media/Rango (2011)
84950,Take Me Home Tonight (2011),Comedy|Drama,4,/media/Take Me Home Tonight (2011)
84952,Confessions (Kokuhaku) (2010),Drama|Horror,4.1111111111,/media/Confessions (Kokuhaku) (2010)
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,3,"/media/Adjustment Bureau, The (2011)"
85016,Cropsey (2009),Documentary|Horror,3.5,/media/Cropsey (2009)
85020,"Mechanic, The (2011)",Action|Drama|Thriller,2.25,"/media/Mechanic, The (2011)"
85022,Hall Pass (2011),Comedy,3.4166666667,/media/Hall Pass (2011)
85025,"Eagle, The (2011)",Adventure|Drama,4.75,"/media/Eagle, The (2011)"
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,3,/media/I Am Number Four (2011)
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,2,/media/Battle: Los Angeles (2011)
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,1,/media/Summer Wars (Samâ wôzu) (2009)
85213,"Sunset Limited, The (2011)",Drama,3.3,"/media/Sunset Limited, The (2011)"
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,3,/media/Mars Needs Moms (2011)
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,3.5,/media/Winnie the Pooh and Tigger Too (1974)
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,2.75,/media/Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
85367,Just Go with It (2011),Comedy|Romance,3.1,/media/Just Go with It (2011)
85394,Cave of Forgotten Dreams (2010),Documentary,4,/media/Cave of Forgotten Dreams (2010)
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,3.3571428571,/media/Red Riding Hood (2011)
85399,"Big Mommas: Like Father, Like Son (2011)",Comedy,4.25,"/media/Big Mommas: Like Father, Like Son (2011)"
85401,Super (2010),Action|Comedy|Drama,4.25,/media/Super (2010)
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,4.5,"/media/Troll Hunter, The (Trolljegeren) (2010)"
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,5,/media/Source Code (2011)
85438,Jane Eyre (2011),Drama|Romance,4.5,/media/Jane Eyre (2011)
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,4.25,/media/Sucker Punch (2011)
85572,"New Daughter, The (2009)",Horror|Thriller,2.5,"/media/New Daughter, The (2009)"
85612,Eden (2006),Drama|Romance,4,/media/Eden (2006)
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi,2.5,/media/BURN-E (2008)
85774,Senna (2010),Documentary,3,/media/Senna (2010)
85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,4,/media/Family Guy Presents: It's a Trap (2010)
85788,Insidious (2010),Fantasy|Horror|Thriller,5,/media/Insidious (2010)
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,3.4375,/media/Hobo with a Shotgun (2011)
85881,Win Win (2011),Comedy|Drama,2,/media/Win Win (2011)
86000,Boy (2010),Comedy|Drama,3,/media/Boy (2010)
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,4,/media/Diary of a Wimpy Kid: Rodrick Rules (2011)
86028,Henry's Crime (2010),Comedy|Crime,2.65,/media/Henry's Crime (2010)
86059,Hop (2011),Animation|Children|Comedy,3.9285714286,/media/Hop (2011)
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action,4,/media/13 Assassins (Jûsan-nin no shikaku) (2010)
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,3,/media/Hanna (2011)
86290,American: The Bill Hicks Story (2009),Comedy|Documentary,3.5,/media/American: The Bill Hicks Story (2009)
86293,Arthur (2011),Comedy,2.5,/media/Arthur (2011)
86298,Rio (2011),Adventure|Animation|Children|Comedy,2,/media/Rio (2011)
86320,Melancholia (2011),Drama|Sci-Fi,3.6666666667,/media/Melancholia (2011)
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,1.5,/media/Thor (2011)
86345,Louis C.K.: Hilarious (2010),Comedy,3.5,/media/Louis C.K.: Hilarious (2010)
86347,Louis C.K.: Chewed Up (2008),Comedy,3.8333333333,/media/Louis C.K.: Chewed Up (2008)
86377,Louis C.K.: Shameless (2007),Comedy,3.9821428571,/media/Louis C.K.: Shameless (2007)
86487,Mildred Pierce (2011),Drama,3.75,/media/Mildred Pierce (2011)
86504,Voices from the List (2004),Documentary,2.875,/media/Voices from the List (2004)
86548,Water for Elephants (2011),Drama|Romance,3,/media/Water for Elephants (2011)
86593,African Cats (2011),Adventure|Documentary,3.375,/media/African Cats (2011)
86626,Socialism (Film socialisme) (2010),Drama,3,/media/Socialism (Film socialisme) (2010)
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,2.4,"/media/Fast Five (Fast and the Furious 5, The) (2011)"
86721,Idiots and Angels (2008),Animation|Drama|Fantasy,1.5,/media/Idiots and Angels (2008)
86781,Incendies (2010),Drama|Mystery|War,2,/media/Incendies (2010)
86817,Something Borrowed (2011),Comedy|Drama|Romance,2.25,/media/Something Borrowed (2011)
86833,Bridesmaids (2011),Comedy,2.7222222222,/media/Bridesmaids (2011)
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,2.75,/media/Priest (2011)
86852,"Beaver, The (2011)",Drama,1.3333333333,"/media/Beaver, The (2011)"
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,3,/media/Mothra (Mosura) (1961)
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,4.5,/media/Pirates of the Caribbean: On Stranger Tides (2011)
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,2,/media/Midnight in Paris (2011)
86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama,2.9090909091,"/media/Kid With a Bike, The (Le gamin au vélo) (2011)"
86892,The Man from Nowhere (2010),Action|Crime|Thriller,1.5,/media/The Man from Nowhere (2010)
86898,"Tree of Life, The (2011)",Drama,3.5,"/media/Tree of Life, The (2011)"
86911,"Hangover Part II, The (2011)",Comedy,2,"/media/Hangover Part II, The (2011)"
86982,Destroy All Monsters (Kaijû sôshingeki) (1968),Action|Sci-Fi|Thriller,3,/media/Destroy All Monsters (Kaijû sôshingeki) (1968)
87192,Attack the Block (2011),Action|Comedy|Sci-Fi,2.5,/media/Attack the Block (2011)
87205,"Tunnel, The (2011)",Drama|Horror|Thriller,3.5,"/media/Tunnel, The (2011)"
87218,He Ran All the Way (1951),Crime|Drama|Film-Noir,4,/media/He Ran All the Way (1951)
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,4.2205882353,/media/Kung Fu Panda 2 (2011)
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,3.9,/media/X-Men: First Class (2011)
87234,Submarine (2010),Comedy|Drama|Romance,3.6590909091,/media/Submarine (2010)
87298,Everything Must Go (2010),Comedy|Drama,3.6785714286,/media/Everything Must Go (2010)
87304,Beginners (2010),Drama,4.25,/media/Beginners (2010)
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,4,/media/Super 8 (2011)
87383,Curly Top (1935),Children|Musical|Romance,3.25,/media/Curly Top (1935)
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,2,/media/Green Lantern (2011)
87444,Elektra Luxx (2010),Comedy,4,/media/Elektra Luxx (2010)
87483,Mr. Popper's Penguins (2011),Comedy,2,/media/Mr. Popper's Penguins (2011)
87485,Bad Teacher (2011),Comedy,3.5,/media/Bad Teacher (2011)
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,3.1111111111,/media/Transformers: Dark of the Moon (2011)
87522,Larry Crowne (2011),Comedy|Drama|Romance,3.6666666667,/media/Larry Crowne (2011)
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,4,/media/Your Highness (2011)
87598,"Dolly Sisters, The (1945)",Drama|Musical|Romance,3.7916666667,"/media/Dolly Sisters, The (1945)"
87660,Too Big to Fail (2011),Drama,2.6666666667,/media/Too Big to Fail (2011)
87785,Takers (2010),Action|Crime|Thriller,4,/media/Takers (2010)
87869,Horrible Bosses (2011),Comedy|Crime,3.0833333333,/media/Horrible Bosses (2011)
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,2.5,/media/Cars 2 (2011)
87884,Savage Messiah (1972),Drama,1,/media/Savage Messiah (1972)
87930,Page One: Inside the New York Times (2011),Documentary,0.5,/media/Page One: Inside the New York Times (2011)
87975,Burn Notice: The Fall of Sam Axe (2011),Crime|Drama|Mystery,1.5,/media/Burn Notice: The Fall of Sam Axe (2011)
88024,To Sleep with Anger (1990),Drama,3.5,/media/To Sleep with Anger (1990)
88106,Mahler (1974),Drama,2.75,/media/Mahler (1974)
88118,"Perfect Host, The (2010)",Crime|Drama|Thriller,3.8333333333,"/media/Perfect Host, The (2010)"
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,4.5,/media/Harry Potter and the Deathly Hallows: Part 2 (2011)
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,3.5,/media/Drive (2011)
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,3.5,/media/Captain America: The First Avenger (2011)
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,4.5,"/media/Crazy, Stupid, Love. (2011)"
88179,One Day (2011),Drama|Romance,2.3333333333,/media/One Day (2011)
